data_type,z,D_ratio,bin,ell,cl_ratio_val
growth,1.0975609756097562,1.2793003320058556,,,
growth,1.099437148217636,1.2797905621229644,,,
growth,1.101313320825516,1.280281298462387,,,
growth,1.103189493433396,1.2807714321855117,,,
growth,1.1050656660412759,1.281262188911608,,,
growth,1.1069418386491556,1.2817522198898614,,,
growth,1.1088180112570356,1.2822429978606353,,,
growth,1.1106941838649156,1.2827329250715107,,,
growth,1.1125703564727956,1.2832236469499678,,,
growth,1.1144465290806753,1.2837135519629104,,,
growth,1.1163227016885553,1.2842041677634894,,,
growth,1.1181988742964353,1.2846941047592983,,,
growth,1.1200750469043153,1.2851846134175426,,,
growth,1.1219512195121952,1.2856745876190467,,,
growth,1.123827392120075,1.2861649880500203,,,
growth,1.125703564727955,1.2866550046640186,,,
growth,1.127579737335835,1.2871452957621723,,,
growth,1.129455909943715,1.2876353576328132,,,
growth,1.1313320825515947,1.2881255343664435,,,
growth,1.1332082551594747,1.2886156404235187,,,
growth,1.1350844277673546,1.2891056916003463,,,
growth,1.1369606003752346,1.2895958396699452,,,
growth,1.1388367729831144,1.2900857557660272,,,
growth,1.1407129455909943,1.2905759462720519,,,
growth,1.1425891181988743,1.2910657239357537,,,
growth,1.1444652908067543,1.2915559608129896,,,
growth,1.146341463414634,1.2920455989413389,,,
growth,1.148217636022514,1.2925358874640007,,,
growth,1.150093808630394,1.29302538493276,,,
growth,1.151969981238274,1.2935156659349025,,,
growth,1.1538461538461537,1.294005086024115,,,
growth,1.1557223264540337,1.2944952238758403,,,
growth,1.1575984990619137,1.2949847062940274,,,
growth,1.1594746716697937,1.2954746998269628,,,
growth,1.1613508442776737,1.2959642487768093,,,
growth,1.1632270168855534,1.2964540953920018,,,
growth,1.1651031894934334,1.2969437115125309,,,
growth,1.1669793621013134,1.2974334026224836,,,
growth,1.1688555347091933,1.2979230842525538,,,
growth,1.170731707317073,1.298412608143736,,,
growth,1.172607879924953,1.2989023547711978,,,
growth,1.174484052532833,1.2993917057291222,,,
growth,1.176360225140713,1.2998815201776728,,,
growth,1.1782363977485928,1.3003706970329734,,,
growth,1.1801125703564728,1.3008605845954537,,,
growth,1.1819887429643527,1.3013495861565303,,,
growth,1.1838649155722327,1.3018393620558841,,,
growth,1.1857410881801125,1.3023283771665308,,,
growth,1.1876172607879925,1.302817975142185,,,
growth,1.1894934333958724,1.3033070740956676,,,
growth,1.1913696060037524,1.3037964929102213,,,
growth,1.1932457786116322,1.3042856809430479,,,
growth,1.1951219512195121,1.3047749193364657,,,
growth,1.1969981238273921,1.3052641993139562,,,
growth,1.198874296435272,1.305753250404307,,,
growth,1.200750469043152,1.3062426222882781,,,
growth,1.2026266416510318,1.3067314734386848,,,
growth,1.2045028142589118,1.3072209353890447,,,
growth,1.2063789868667918,1.3077095794022802,,,
growth,1.2082551594746718,1.3081989909453076,,,
growth,1.2101313320825515,1.3086875677625762,,,
growth,1.2120075046904315,1.3091767692543994,,,
growth,1.2138836772983115,1.309665442397374,,,
growth,1.2157598499061915,1.3101544325717813,,,
growth,1.2176360225140712,1.310643207326094,,,
growth,1.2195121951219512,1.311131984893529,,,
growth,1.2213883677298312,1.3116208665359723,,,
growth,1.2232645403377111,1.3121094301834113,,,
growth,1.225140712945591,1.312598423982572,,,
growth,1.2270168855534709,1.313086772373409,,,
growth,1.2288930581613509,1.3135758826640473,,,
growth,1.2307692307692308,1.3140640107500563,,,
growth,1.2326454033771106,1.3145528983064239,,,
growth,1.2345215759849906,1.3150411372768558,,,
growth,1.2363977485928705,1.315529790516154,,,
growth,1.2382739212007505,1.316018141704994,,,
growth,1.2401500938086303,1.316506552710601,,,
growth,1.2420262664165103,1.3169950197530393,,,
growth,1.2439024390243902,1.3174831862100473,,,
growth,1.2457786116322702,1.3179717740405277,,,
growth,1.2476547842401502,1.3184596946022302,,,
growth,1.24953095684803,1.3189483711640262,,,
growth,1.25140712945591,1.319436081838564,,,
growth,1.25328330206379,1.3199245095837797,,,
growth,1.2551594746716699,1.3204123518404873,,,
growth,1.2570356472795496,1.3209005293732845,,,
growth,1.2589118198874296,1.3213885085000374,,,
growth,1.2607879924953096,1.3218764344000604,,,
growth,1.2626641651031896,1.3223645543001301,,,
growth,1.2645403377110693,1.3228522227656951,,,
growth,1.2664165103189493,1.3233404858660995,,,
growth,1.2682926829268293,1.3238278856736723,,,
growth,1.2701688555347093,1.3243160354099353,,,
growth,1.272045028142589,1.3248034147615944,,,
growth,1.273921200750469,1.325291286310005,,,
growth,1.275797373358349,1.325778807350347,,,
growth,1.277673545966229,1.3262663982115837,,,
growth,1.2795497185741087,1.3267540661342319,,,
growth,1.2814258911819887,1.3272413748742153,,,
growth,1.2833020637898687,1.3277291950275316,,,
growth,1.2851782363977486,1.3282162201870036,,,
growth,1.2870544090056286,1.328703990550213,,,
growth,1.2889305816135084,1.329190938011797,,,
growth,1.2908067542213884,1.3296784216945765,,,
growth,1.2926829268292683,1.3301655321838202,,,
growth,1.2945590994371483,1.3306527276760383,,,
growth,1.296435272045028,1.3311400047558684,,,
growth,1.298311444652908,1.3316269057923138,,,
growth,1.300187617260788,1.3321143519414045,,,
growth,1.302063789868668,1.332600946993727,,,
growth,1.3039399624765478,1.3330882824289216,,,
growth,1.3058161350844277,1.3335748439224324,,,
growth,1.3076923076923077,1.3340618643742272,,,
growth,1.3095684803001877,1.3345485949462323,,,
growth,1.3114446529080674,1.335035298350314,,,
growth,1.3133208255159474,1.335522203301733,,,
growth,1.3151969981238274,1.3360085881308426,,,
growth,1.3170731707317074,1.3364956728517792,,,
growth,1.3189493433395871,1.3369817375526907,,,
growth,1.320825515947467,1.337468537622689,,,
growth,1.322701688555347,1.3379547504287181,,,
growth,1.324577861163227,1.338441227114788,,,
growth,1.326454033771107,1.338927630313555,,,
growth,1.3283302063789868,1.3394137814883735,,,
growth,1.3302063789868668,1.3399003794140407,,,
growth,1.3320825515947468,1.3403861977829867,,,
growth,1.3339587242026267,1.3408727481271459,,,
growth,1.3358348968105065,1.3413584682258832,,,
growth,1.3377110694183865,1.3418446726816653,,,
growth,1.3395872420262664,1.3423305858226124,,,
growth,1.3414634146341464,1.342816438186545,,,
growth,1.3433395872420262,1.3433025491798354,,,
growth,1.3452157598499062,1.3437880478530548,,,
growth,1.3470919324577861,1.3442742749620267,,,
growth,1.3489681050656661,1.3447595055015258,,,
growth,1.3508442776735459,1.3452453755598317,,,
growth,1.3527204502814258,1.3457308149312857,,,
growth,1.3545966228893058,1.3462163262871427,,,
growth,1.3564727954971858,1.3467019799213966,,,
growth,1.3583489681050656,1.3471871308963463,,,
growth,1.3602251407129455,1.3476730042285028,,,
growth,1.3621013133208255,1.3481577910119336,,,
growth,1.3639774859287055,1.3486433009040262,,,
growth,1.3658536585365855,1.349128304126169,,,
growth,1.3677298311444652,1.349613439241678,,,
growth,1.3696060037523452,1.3500986641363535,,,
growth,1.3714821763602252,1.3505834148639,,,
growth,1.3733583489681052,1.3510688643131636,,,
growth,1.375234521575985,1.3515532260687055,,,
growth,1.377110694183865,1.3520383072103896,,,
growth,1.3789868667917449,1.352522874765263,,,
growth,1.3808630393996248,1.3530075634450156,,,
growth,1.3827392120075046,1.3534923647514567,,,
growth,1.3846153846153846,1.353976659242456,,,
growth,1.3864915572232646,1.3544616711313215,,,
growth,1.3883677298311445,1.3549455983567087,,,
growth,1.3902439024390243,1.3554302125075985,,,
growth,1.3921200750469043,1.3559143845257253,,,
growth,1.3939962476547842,1.356398599158134,,,
growth,1.3958724202626642,1.3568830203250413,,,
growth,1.397748592870544,1.3573668294895507,,,
growth,1.399624765478424,1.3578513522334332,,,
growth,1.401500938086304,1.3583348974195235,,,
growth,1.403377110694184,1.3588190020417257,,,
growth,1.405253283302064,1.359302797056683,,,
growth,1.4071294559099436,1.3597864761353144,,,
growth,1.4090056285178236,1.3602705259431527,,,
growth,1.4108818011257036,1.360753776943884,,,
growth,1.4127579737335836,1.3612377375713882,,,
growth,1.4146341463414633,1.3617209079122794,,,
growth,1.4165103189493433,1.3622044368108233,,,
growth,1.4183864915572233,1.3626878728119094,,,
growth,1.4202626641651033,1.3631709681517725,,,
growth,1.422138836772983,1.3636546754019865,,,
growth,1.424015009380863,1.3641373353261934,,,
growth,1.425891181988743,1.3646207008796893,,,
growth,1.427767354596623,1.365103540857359,,,
growth,1.4296435272045027,1.3655864654557466,,,
growth,1.4315196998123827,1.3660695849446003,,,
growth,1.4333958724202627,1.366552060100767,,,
growth,1.4352720450281427,1.3670352386949376,,,
growth,1.4371482176360224,1.3675174795151928,,,
growth,1.4390243902439024,1.368000197128562,,,
growth,1.4409005628517824,1.368482720401159,,,
growth,1.4427767354596623,1.3689649721852652,,,
growth,1.4446529080675423,1.3694477832160883,,,
growth,1.446529080675422,1.3699295672925857,,,
growth,1.448405253283302,1.370412050638315,,,
growth,1.450281425891182,1.3708939862308096,,,
growth,1.452157598499062,1.3713759980604137,,,
growth,1.4540337711069418,1.3718582327722126,,,
growth,1.4559099437148217,1.372339771153903,,,
growth,1.4577861163227017,1.3728220065098118,,,
growth,1.4596622889305817,1.3733033736293503,,,
growth,1.4615384615384615,1.373785131637789,,,
growth,1.4634146341463414,1.3742668072292092,,,
growth,1.4652908067542214,1.3747480811680393,,,
growth,1.4671669793621014,1.3752300497567589,,,
growth,1.4690431519699811,1.3757108488201328,,,
growth,1.4709193245778611,1.3761923200693604,,,
growth,1.472795497185741,1.3766734303074686,,,
growth,1.474671669793621,1.3771543976157685,,,
growth,1.4765478424015008,1.3776358247438463,,,
growth,1.4784240150093808,1.3781162861603213,,,
growth,1.4803001876172608,1.378597437866109,,,
growth,1.4821763602251408,1.379077989513962,,,
growth,1.4840525328330207,1.3795586313940735,,,
growth,1.4859287054409005,1.380039511484073,,,
growth,1.4878048780487805,1.3805196415351122,,,
growth,1.4896810506566605,1.3810004594395964,,,
growth,1.4915572232645404,1.3814804720672016,,,
growth,1.4934333958724202,1.3819607741520652,,,
growth,1.4953095684803002,1.3824411256183764,,,
growth,1.4971857410881801,1.3829209064142651,,,
growth,1.4990619136960601,1.3834013726021526,,,
growth,1.5009380863039399,1.3838808522355184,,,
growth,1.5028142589118199,1.3843607850706978,,,
growth,1.5046904315196998,1.3848406076786148,,,
growth,1.5065666041275798,1.3853199993112095,,,
growth,1.5084427767354596,1.3858000738026017,,,
growth,1.5103189493433395,1.3862790173275952,,,
growth,1.5121951219512195,1.3867585453781437,,,
growth,1.5140712945590995,1.3872378422777503,,,
growth,1.5159474671669793,1.3877168218441538,,,
growth,1.5178236397748592,1.3881964780288296,,,
growth,1.5196998123827392,1.3886749070416857,,,
growth,1.5215759849906192,1.3891540143332968,,,
growth,1.5234521575984992,1.3896328048138424,,,
growth,1.525328330206379,1.3901113574462032,,,
growth,1.527204502814259,1.3905905189140026,,,
growth,1.5290806754221389,1.391068512191842,,,
growth,1.5309568480300189,1.3915471811533737,,,
growth,1.5328330206378986,1.3920254772847278,,,
growth,1.5347091932457786,1.3925035756161457,,,
growth,1.5365853658536586,1.3929822493753712,,,
growth,1.5384615384615385,1.3934597684541998,,,
growth,1.5403377110694183,1.3939379605552706,,,
growth,1.5422138836772983,1.394415759526797,,,
growth,1.5440900562851783,1.3948933662589993,,,
growth,1.5459662288930582,1.3953715508985831,,,
growth,1.547842401500938,1.3958485701598728,,,
growth,1.549718574108818,1.396326259743248,,,
growth,1.551594746716698,1.3968035761863289,,,
growth,1.553470919324578,1.397280674112437,,,
growth,1.5553470919324577,1.3977583882734639,,,
growth,1.5572232645403377,1.3982348923923071,,,
growth,1.5590994371482176,1.398712064116402,,,
growth,1.5609756097560976,1.3991889173848924,,,
growth,1.5628517823639776,1.3996654888730653,,,
growth,1.5647279549718573,1.4001427272962668,,,
growth,1.5666041275797373,1.400618713356718,,,
growth,1.5684803001876173,1.4010953405930895,,,
growth,1.5703564727954973,1.4015717351110328,,,
growth,1.572232645403377,1.402047742196639,,,
growth,1.574108818011257,1.402524413419503,,,
growth,1.575984990619137,1.4029999338905927,,,
growth,1.577861163227017,1.4034759784107365,,,
growth,1.5797373358348967,1.4039519184565834,,,
growth,1.5816135084427767,1.4044273341264026,,,
growth,1.5834896810506567,1.404903411096133,,,
growth,1.5853658536585367,1.4053784845865813,,,
growth,1.5872420262664164,1.4058539284239722,,,
growth,1.5891181988742964,1.4063294338227275,,,
growth,1.5909943714821764,1.4068042423357068,,,
growth,1.5928705440900564,1.4072797092955212,,,
growth,1.594746716697936,1.4077543551710419,,,
growth,1.596622889305816,1.4082291802504514,,,
growth,1.598499061913696,1.4087042680831954,,,
growth,1.600375234521576,1.409178442382529,,,
growth,1.602251407129456,1.409653272236983,,,
growth,1.6041275797373358,1.4101274938517758,,,
growth,1.6060037523452158,1.410601661903187,,,
growth,1.6078799249530957,1.4110763332505043,,,
growth,1.6097560975609757,1.4115498350964353,,,
growth,1.6116322701688555,1.4120239895447964,,,
growth,1.6135084427767354,1.4124977951601532,,,
growth,1.6153846153846154,1.412971279067419,,,
growth,1.6172607879924954,1.413445414764979,,,
growth,1.6191369606003752,1.413918357425495,,,
growth,1.6210131332082551,1.414391818222789,,,
growth,1.622889305816135,1.4148652287777688,,,
growth,1.624765478424015,1.415338012456868,,,
growth,1.6266416510318948,1.4158114449418226,,,
growth,1.6285178236397748,1.4162839995722407,,,
growth,1.6303939962476548,1.4167567478758696,,,
growth,1.6322701688555348,1.4172297807349865,,,
growth,1.6341463414634145,1.4177018355361393,,,
growth,1.6360225140712945,1.4181745361188285,,,
growth,1.6378986866791745,1.4186467068705257,,,
growth,1.6397748592870545,1.41911870335974,,,
growth,1.6416510318949344,1.419591344753192,,,
growth,1.6435272045028142,1.4200626495255693,,,
growth,1.6454033771106942,1.4205345806685186,,,
growth,1.6472795497185742,1.4210063781814801,,,
growth,1.6491557223264541,1.421477596884609,,,
growth,1.6510318949343339,1.4219494573948706,,,
growth,1.6529080675422139,1.4224203976978993,,,
growth,1.6547842401500938,1.4228915413545289,,,
growth,1.6566604127579738,1.423362987424478,,,
growth,1.6585365853658536,1.4238334120038156,,,
growth,1.6604127579737336,1.4243044752797318,,,
growth,1.6622889305816135,1.4247750717417471,,,
growth,1.6641651031894935,1.4252454080101307,,,
growth,1.6660412757973733,1.425716382055509,,,
growth,1.6679174484052532,1.4261861217184517,,,
growth,1.6697936210131332,1.4266563564136119,,,
growth,1.6716697936210132,1.4271266156400932,,,
growth,1.673545966228893,1.4275961034550215,,,
growth,1.675422138836773,1.4280662258548176,,,
growth,1.677298311444653,1.4285356266207463,,,
growth,1.679174484052533,1.429004996786708,,,
growth,1.6810506566604126,1.4294749297257283,,,
growth,1.6829268292682926,1.42994354548029,,,
growth,1.6848030018761726,1.430412792600817,,,
growth,1.6866791744840526,1.4308818764136608,,,
growth,1.6885553470919326,1.4313503646811263,,,
growth,1.6904315196998123,1.4318194833358895,,,
growth,1.6923076923076923,1.4322877211007852,,,
growth,1.6941838649155723,1.432756076182202,,,
growth,1.6960600375234522,1.4332248657614197,,,
growth,1.697936210131332,1.4336924503826254,,,
growth,1.699812382739212,1.4341606621384444,,,
growth,1.701688555347092,1.4346286055391437,,,
growth,1.703564727954972,1.4350960338340106,,,
growth,1.7054409005628517,1.4355640882392426,,,
growth,1.7073170731707317,1.4360311779670356,,,
growth,1.7091932457786116,1.4364984403501297,,,
growth,1.7110694183864916,1.436966096855741,,,
growth,1.7129455909943714,1.4374325650907582,,,
growth,1.7148217636022514,1.43789965610138,,,
growth,1.7166979362101313,1.43836646712007,,,
growth,1.7185741088180113,1.4388327595526857,,,
growth,1.720450281425891,1.4392996737104438,,,
growth,1.722326454033771,1.4397656428292724,,,
growth,1.724202626641651,1.4402317539672813,,,
growth,1.726078799249531,1.4406983104711981,,,
growth,1.727954971857411,1.4411636146037314,,,
growth,1.7298311444652907,1.4416295371017838,,,
growth,1.7317073170731707,1.4420952574179229,,,
growth,1.7335834896810507,1.4425603622231475,,,
growth,1.7354596622889307,1.443026084309717,,,
growth,1.7373358348968104,1.4434909615018692,,,
growth,1.7392120075046904,1.4439558544909175,,,
growth,1.7410881801125704,1.4444213355144044,,,
growth,1.7429643527204504,1.4448853947705145,,,
growth,1.7448405253283301,1.4453500678672515,,,
growth,1.74671669793621,1.4458147092512033,,,
growth,1.74859287054409,1.4462785442237487,,,
growth,1.75046904315197,1.4467429919168893,,,
growth,1.7523452157598498,1.447206797598023,,,
growth,1.7542213883677298,1.447670402768364,,,
growth,1.7560975609756098,1.448134619532391,,,
growth,1.7579737335834897,1.4485975934682664,,,
growth,1.7598499061913695,1.4490609633043003,,,
growth,1.7617260787992495,1.4495245682532314,,,
growth,1.7636022514071295,1.449987085331497,,,
growth,1.7654784240150094,1.4504502105216084,,,
growth,1.7673545966228894,1.4509129864223327,,,
growth,1.7692307692307692,1.4513752462977605,,,
growth,1.7711069418386491,1.4518381131182534,,,
growth,1.7729831144465291,1.452300053716753,,,
growth,1.774859287054409,1.4527620458069324,,,
growth,1.7767354596622889,1.4532246350848477,,,
growth,1.7786116322701688,1.4536857498338807,,,
growth,1.7804878048780488,1.4541474679684834,,,
growth,1.7823639774859288,1.4546092301061433,,,
growth,1.7842401500938085,1.4550700665743812,,,
growth,1.7861163227016885,1.4555315052345352,,,
growth,1.7879924953095685,1.4559924445811345,,,
growth,1.7898686679174485,1.4564529972481197,,,
growth,1.7917448405253282,1.4569141509068835,,,
growth,1.7936210131332082,1.4573742705774722,,,
growth,1.7954971857410882,1.4578345322949844,,,
growth,1.7973733583489682,1.4582953294265384,,,
growth,1.799249530956848,1.4587546912251717,,,
growth,1.801125703564728,1.4592146504119219,,,
growth,1.8030018761726079,1.4596746295934566,,,
growth,1.8048780487804879,1.4601336773544902,,,
growth,1.8067542213883678,1.46059332125959,,,
growth,1.8086303939962476,1.4610524786708672,,,
growth,1.8105065666041276,1.4615112041095557,,,
growth,1.8123827392120075,1.461970524436699,,,
growth,1.8142589118198875,1.462428862775144,,,
growth,1.8161350844277673,1.4628872604149388,,,
growth,1.8180112570356473,1.4633462516814781,,,
growth,1.8198874296435272,1.4638037757274382,,,
growth,1.8217636022514072,1.464261840089569,,,
growth,1.823639774859287,1.4647200757205665,,,
growth,1.825515947467167,1.4651772113825845,,,
growth,1.827392120075047,1.4656349369870323,,,
growth,1.829268292682927,1.4660923691576384,,,
growth,1.8311444652908067,1.4665491576021017,,,
growth,1.8330206378986866,1.4670065347051382,,,
growth,1.8348968105065666,1.4674631594523393,,,
growth,1.8367729831144466,1.46791958653363,,,
growth,1.8386491557223263,1.468376600967148,,,
growth,1.8405253283302063,1.4688324144168623,,,
growth,1.8424015009380863,1.4692884700835498,,,
growth,1.8442776735459663,1.4697450221375303,,,
growth,1.8461538461538463,1.4702001172102874,,,
growth,1.848030018761726,1.4706557958642053,,,
growth,1.849906191369606,1.4711115478534935,,,
growth,1.851782363977486,1.4715662618444054,,,
growth,1.853658536585366,1.472021558088135,,,
growth,1.8555347091932457,1.4724765152872425,,,
growth,1.8574108818011257,1.4729308428095746,,,
growth,1.8592870544090057,1.4733857512508324,,,
growth,1.8611632270168856,1.4738399172573164,,,
growth,1.8630393996247654,1.4742938501470362,,,
growth,1.8649155722326454,1.4747483626110127,,,
growth,1.8667917448405253,1.4752017354367069,,,
growth,1.8686679174484053,1.4756552610878026,,,
growth,1.870544090056285,1.4761093649493682,,,
growth,1.872420262664165,1.4765619413616597,,,
growth,1.874296435272045,1.4770150483068298,,,
growth,1.876172607879925,1.4774684076730642,,,
growth,1.8780487804878048,1.4779205145933842,,,
growth,1.8799249530956847,1.4783731958594024,,,
growth,1.8818011257035647,1.4788257695236546,,,
growth,1.8836772983114447,1.479277446880582,,,
growth,1.8855534709193247,1.4797296971934268,,,
growth,1.8874296435272044,1.4801814909233677,,,
growth,1.8893058161350844,1.4806327334597806,,,
growth,1.8911819887429644,1.48108454755731,,,
growth,1.8930581613508444,1.481535566142232,,,
growth,1.8949343339587241,1.4819863669895066,,,
growth,1.896810506566604,1.482437737995083,,,
growth,1.898686679174484,1.4828879816822853,,,
growth,1.900562851782364,1.4833383295076095,,,
growth,1.9024390243902438,1.4837892460720947,,,
growth,1.9043151969981238,1.484238711812504,,,
growth,1.9061913696060038,1.4846885940935737,,,
growth,1.9080675422138837,1.485138889036149,,,
growth,1.9099437148217635,1.4855877329950662,,,
growth,1.9118198874296435,1.4860371417413283,,,
growth,1.9136960600375235,1.4864866685269418,,,
growth,1.9155722326454034,1.4869350352920372,,,
growth,1.9174484052532832,1.4873839653967922,,,
growth,1.9193245778611632,1.4878327303039036,,,
growth,1.9212007504690432,1.488280614791812,,,
growth,1.9230769230769231,1.4887290611672548,,,
growth,1.924953095684803,1.4891770701721763,,,
growth,1.9268292682926829,1.4896244665427085,,,
growth,1.9287054409005628,1.4900724233428277,,,
growth,1.9305816135084428,1.490519679268998,,,
growth,1.9324577861163228,1.4909665772010996,,,
growth,1.9343339587242026,1.4914140340907494,,,
growth,1.9362101313320825,1.4918605348970186,,,
growth,1.9380863039399625,1.4923069211777358,,,
growth,1.9399624765478425,1.4927538649245988,,,
growth,1.9418386491557222,1.4931996108288248,,,
growth,1.9437148217636022,1.493645476809494,,,
growth,1.9455909943714822,1.4940918987540637,,,
growth,1.9474671669793622,1.494536895380966,,,
growth,1.949343339587242,1.494982236167387,,,
growth,1.951219512195122,1.4954281267863012,,,
growth,1.9530956848030019,1.4958723855916287,,,
growth,1.9549718574108819,1.496317196315665,,,
growth,1.9568480300187616,1.4967623531753744,,,
growth,1.9587242026266416,1.4972060783475563,,,
growth,1.9606003752345216,1.497650353928725,,,
growth,1.9624765478424016,1.4980947828407245,,,
growth,1.9643527204502815,1.4985379648130985,,,
growth,1.9662288930581613,1.4989816956723454,,,
growth,1.9681050656660413,1.4994253970142686,,,
growth,1.9699812382739212,1.499868022250231,,,
growth,1.9718574108818012,1.500311194831364,,,
growth,1.973733583489681,1.500754167102725,,,
growth,1.975609756097561,1.5011962266554568,,,
growth,1.977485928705441,1.5016388320005467,,,
growth,1.979362101313321,1.5020810793297523,,,
growth,1.9812382739212007,1.5025225685632357,,,
growth,1.9831144465290806,1.5029646020330594,,,
growth,1.9849906191369606,1.503406131770702,,,
growth,1.9868667917448406,1.5038470460821836,,,
growth,1.9887429643527204,1.504288503070851,,,
growth,1.9906191369606003,1.504729322620986,,,
growth,1.9924953095684803,1.5051696574331408,,,
growth,1.9943714821763603,1.5056105333602479,,,
growth,1.99624765478424,1.5060506475102873,,,
growth,1.99812382739212,1.50649039374644,,,
growth,2.0,1.5069306795240862,,,
growth,2.0018761726078798,1.5073700879592207,,,
growth,2.00375234521576,1.5078092321074013,,,
growth,2.0056285178236397,1.5082489142044264,,,
growth,2.00750469043152,1.5086876178561455,,,
growth,2.0093808630393997,1.5091261510192846,,,
growth,2.0112570356472794,1.5095652205278571,,,
growth,2.0131332082551596,1.510003225599392,,,
growth,2.0150093808630394,1.5104411434425045,,,
growth,2.016885553470919,1.51087959602515,,,
growth,2.0187617260787993,1.5113169104160462,,,
growth,2.020637898686679,1.5117542086445757,,,
growth,2.0225140712945593,1.512192040004324,,,
growth,2.024390243902439,1.512628671607527,,,
growth,2.026266416510319,1.5130653458863488,,,
growth,2.028142589118199,1.51350255168559,,,
growth,2.0300187617260788,1.513938504794286,,,
growth,2.0318949343339585,1.5143745462899738,,,
growth,2.0337711069418387,1.5148111176847403,,,
growth,2.0356472795497185,1.5152463920653028,,,
growth,2.0375234521575987,1.5156817876571158,,,
growth,2.0393996247654784,1.5161177115085027,,,
growth,2.041275797373358,1.5165523099729536,,,
growth,2.0431519699812384,1.5169870511696832,,,
growth,2.045028142589118,1.517422318976679,,,
growth,2.0469043151969983,1.5178562490872431,,,
growth,2.048780487804878,1.5182903319005236,,,
growth,2.050656660412758,1.518724939673027,,,
growth,2.052532833020638,1.5191582098595025,,,
growth,2.054409005628518,1.5195916303483032,,,
growth,2.0562851782363976,1.520025574143631,,,
growth,2.0581613508442778,1.5204581925159644,,,
growth,2.0600375234521575,1.5208909463348563,,,
growth,2.0619136960600377,1.5213242218052039,,,
growth,2.0637898686679175,1.5217561927642997,,,
growth,2.0656660412757972,1.5221882710816412,,,
growth,2.0675422138836774,1.5226208693850414,,,
growth,2.069418386491557,1.5230521938486214,,,
growth,2.071294559099437,1.52348358429608,,,
growth,2.073170731707317,1.5239154930476675,,,
growth,2.075046904315197,1.5243461750563674,,,
growth,2.076923076923077,1.5247768698979545,,,
growth,2.078799249530957,1.5252080813534687,,,
growth,2.0806754221388366,1.5256381289610872,,,
growth,2.082551594746717,1.5260681245984957,,,
growth,2.0844277673545966,1.5264986351586833,,,
growth,2.0863039399624768,1.5269280572923323,,,
growth,2.0881801125703565,1.5273573501810778,,,
growth,2.0900562851782363,1.527787156300594,,,
growth,2.0919324577861165,1.5282159611871338,,,
growth,2.0938086303939962,1.5286445467256695,,,
growth,2.095684803001876,1.5290736438002404,,,
growth,2.097560975609756,1.529501836610996,,,
growth,2.099437148217636,1.5299297057353762,,,
growth,2.101313320825516,1.5303580846905132,,,
growth,2.103189493433396,1.5307856681342875,,,
growth,2.1050656660412757,1.5312128095793442,,,
growth,2.106941838649156,1.5316404591355364,,,
growth,2.1088180112570356,1.532067437739627,,,
growth,2.1106941838649154,1.532493844862485,,,
growth,2.1125703564727956,1.5329207583706506,,,
growth,2.1144465290806753,1.5333471400275038,,,
growth,2.1163227016885555,1.533772809660181,,,
growth,2.1181988742964353,1.5341989839522057,,,
growth,2.120075046904315,1.5346247780392201,,,
growth,2.1219512195121952,1.5350497070734583,,,
growth,2.123827392120075,1.5354751390410395,,,
growth,2.125703564727955,1.535900354323459,,,
growth,2.127579737335835,1.5363245376651136,,,
growth,2.1294559099437147,1.5367492222106025,,,
growth,2.131332082551595,1.5371738653403129,,,
growth,2.1332082551594747,1.5375972934687545,,,
growth,2.1350844277673544,1.5380212210603563,,,
growth,2.1369606003752346,1.5384452960413213,,,
growth,2.1388367729831144,1.5388679591295924,,,
growth,2.1407129455909946,1.5392911199287085,,,
growth,2.1425891181988743,1.5397146309567171,,,
growth,2.144465290806754,1.540136523776524,,,
growth,2.1463414634146343,1.5405589125512062,,,
growth,2.148217636022514,1.5409817981558052,,,
growth,2.150093808630394,1.541402987124997,,,
growth,2.151969981238274,1.5418246011743626,,,
growth,2.1538461538461537,1.5422467102937838,,,
growth,2.155722326454034,1.542667353604811,,,
growth,2.1575984990619137,1.543088190292947,,,
growth,2.1594746716697935,1.5435095202920797,,,
growth,2.1613508442776737,1.5439296253447714,,,
growth,2.1632270168855534,1.5443496788557585,,,
growth,2.1651031894934336,1.5447702239140084,,,
growth,2.1669793621013134,1.545189795214635,,,
growth,2.168855534709193,1.545609055346653,,,
growth,2.1707317073170733,1.5460288052500313,,,
growth,2.172607879924953,1.546447847943741,,,
growth,2.174484052532833,1.5468663066136827,,,
growth,2.176360225140713,1.5472852532705914,,,
growth,2.178236397748593,1.5477037749219766,,,
growth,2.180112570356473,1.548121428615628,,,
growth,2.1819887429643527,1.548539568511186,,,
growth,2.1838649155722325,1.5489575786605263,,,
growth,2.1857410881801127,1.5493744251751689,,,
growth,2.1876172607879925,1.5497917561082113,,,
growth,2.189493433395872,1.550209264875438,,,
growth,2.1913696060037524,1.550625301846261,,,
growth,2.193245778611632,1.5510418214532251,,,
growth,2.1951219512195124,1.5514588245366632,,,
growth,2.196998123827392,1.5518740595558795,,,
growth,2.198874296435272,1.552289761087365,,,
growth,2.200750469043152,1.5527059443022955,,,
growth,2.202626641651032,1.5531206884296627,,,
growth,2.204502814258912,1.5535355612638542,,,
growth,2.206378986866792,1.5539509139757364,,,
growth,2.2082551594746715,1.5543651746407743,,,
growth,2.2101313320825517,1.5547792127324525,,,
